,hypervolume,walltime,evaluations
6570,253.5460205078125,50811.86308979988,6570.0
6571,253.5460205078125,50816.76455140114,6571.0
6572,253.5460205078125,50819.34891104698,6572.0
6573,253.5460205078125,50834.578822374344,6573.0
6574,253.5460205078125,50842.2879986763,6574.0
6575,253.5460205078125,50856.96151804924,6575.0
6576,253.5460205078125,50861.15273308754,6576.0
6577,253.5460205078125,50864.175297021866,6577.0
6578,253.5460205078125,50866.33174037933,6578.0
6579,253.5460205078125,50878.7911593914,6579.0
6580,253.5460205078125,50888.09367918968,6580.0
6581,253.5460205078125,50897.086893081665,6581.0
6582,253.5460205078125,50900.35212755203,6582.0
6583,253.5460205078125,50902.76617479324,6583.0
6584,253.5460205078125,50905.2972843647,6584.0
6585,253.5460205078125,50915.35239696503,6585.0
6586,253.5460205078125,50924.744817495346,6586.0
6587,253.5460205078125,50939.880591869354,6587.0
6588,253.5460205078125,50942.42360973358,6588.0
6589,253.5460205078125,50945.21799993515,6589.0
6590,253.5460205078125,50947.58343362808,6590.0
6591,253.5460205078125,50957.865527391434,6591.0
6592,253.5460205078125,50972.929342746735,6592.0
6593,253.5460205078125,50982.26461172104,6593.0
6594,253.5460205078125,50985.50007939339,6594.0
6595,253.5460205078125,50988.3122947216,6595.0
6596,253.5460205078125,50991.34928679466,6596.0
6597,253.5460205078125,51006.38489508629,6597.0
6598,253.5460205078125,51021.56336092949,6598.0
6599,253.5460205078125,51033.79897212982,6599.0
6600,253.5460205078125,51038.5044028759,6600.0
6601,253.5460205078125,51041.07807946205,6601.0
6602,253.5460205078125,51044.61289477348,6602.0
6603,253.5460205078125,51053.985255241394,6603.0
6604,253.5460205078125,51069.12569832802,6604.0
6605,253.5460205078125,51078.29487347603,6605.0
6606,253.5460205078125,51081.45398020744,6606.0
6607,253.5460205078125,51084.669622182846,6607.0
6608,253.5460205078125,51087.705216407776,6608.0
6609,253.5460205078125,51102.43183302879,6609.0
6610,253.5460205078125,51111.56922864914,6610.0
6611,253.5460205078125,51123.77894973755,6611.0
6612,253.5460205078125,51128.762211322784,6612.0
6613,253.5460205078125,51132.62566947937,6613.0
6614,253.5460205078125,51135.44732093811,6614.0
6615,253.5460205078125,51147.95323729515,6615.0
6616,253.5460205078125,51163.16122531891,6616.0
6617,253.5460205078125,51170.96129798889,6617.0
6618,253.5460205078125,51174.35892558098,6618.0
6619,253.5460205078125,51176.83622145653,6619.0
6620,253.5460205078125,51180.71879887581,6620.0
6621,253.5460205078125,51190.123786211014,6621.0
6622,253.5460205078125,51199.098121881485,6622.0
6623,253.5460205078125,51213.809215307236,6623.0
6624,253.5460205078125,51216.30873799324,6624.0
6625,253.5460205078125,51218.90158009529,6625.0
6626,253.5460205078125,51221.9416782856,6626.0
6627,253.5460205078125,51229.85249519348,6627.0
6628,253.5460205078125,51241.97284793854,6628.0
6629,253.5460205078125,51251.31405568123,6629.0
6630,253.5460205078125,51254.69594192505,6630.0
6631,253.5460205078125,51257.20033574104,6631.0
6632,253.5460205078125,51260.183819293976,6632.0
6633,253.5460205078125,51272.202328681946,6633.0
6634,253.5460205078125,51281.68617606163,6634.0
6635,253.5460205078125,51291.15829324722,6635.0
6636,253.5460205078125,51293.90202021599,6636.0
6637,253.5460205078125,51296.27662181854,6637.0
6638,253.5460205078125,51299.29163694382,6638.0
6639,253.5460205078125,51314.29677271843,6639.0
6640,253.5460205078125,51329.49043107033,6640.0
6641,253.5460205078125,51338.73932552338,6641.0
6642,253.5460205078125,51342.17350816727,6642.0
6643,253.5460205078125,51344.62000513077,6643.0
6644,253.5460205078125,51348.0315451622,6644.0
6645,253.5460205078125,51363.21762561798,6645.0
6646,253.5460205078125,51372.289941072464,6646.0
6647,253.5460205078125,51387.56376647949,6647.0
6648,253.5460205078125,51390.76577782631,6648.0
6649,253.5460205078125,51393.652284145355,6649.0
6650,253.5460205078125,51396.362154722214,6650.0
6651,253.5460205078125,51406.76924490929,6651.0
6652,253.5460205078125,51422.73980021477,6652.0
6653,253.5460205078125,51432.08677315712,6653.0
6654,253.85037231445312,51435.22820520401,6654.0
6655,253.85037231445312,51437.67553067207,6655.0
6656,253.85037231445312,51440.56404685974,6656.0
6657,253.85037231445312,51450.87165260315,6657.0
6658,253.85037231445312,51460.241938114166,6658.0
6659,253.85037231445312,51475.35465955734,6659.0
6660,253.85037231445312,51478.72411751747,6660.0
6661,253.85037231445312,51481.72248053551,6661.0
6662,253.85037231445312,51484.746359586716,6662.0
6663,253.85037231445312,51492.69990563393,6663.0
6664,253.85037231445312,51507.803958415985,6664.0
6665,253.85037231445312,51519.37767672539,6665.0
6666,253.85037231445312,51522.783086299896,6666.0
6667,253.85037231445312,51525.82132267952,6667.0
6668,253.85037231445312,51528.16135263443,6668.0
6669,253.85037231445312,51540.88310170174,6669.0
6670,253.85037231445312,51549.151084423065,6670.0
6671,253.85037231445312,51564.29770207405,6671.0
6672,253.85037231445312,51567.571697473526,6672.0
6673,253.85037231445312,51570.6552093029,6673.0
6674,253.85037231445312,51573.650062799454,6674.0
6675,253.85037231445312,51584.18559241295,6675.0
6676,253.85037231445312,51599.15391874313,6676.0
6677,253.85037231445312,51608.53065061569,6677.0
6678,253.85037231445312,51611.59164428711,6678.0
6679,253.85037231445312,51613.96501135826,6679.0
6680,253.85037231445312,51617.86691784859,6680.0
6681,253.85037231445312,51627.287526369095,6681.0
6682,253.85037231445312,51636.689158678055,6682.0
6683,253.85037231445312,51648.67732977867,6683.0
6684,253.85037231445312,51651.08731198311,6684.0
6685,253.85037231445312,51653.57708239555,6685.0
6686,253.85037231445312,51656.06594109535,6686.0
6687,253.85037231445312,51666.45823574066,6687.0
6688,253.85037231445312,51681.55950713158,6688.0
6689,253.85037231445312,51690.96007490158,6689.0
6690,253.85037231445312,51694.2870721817,6690.0
6691,253.85037231445312,51697.97027397156,6691.0
6692,253.85037231445312,51701.01134228706,6692.0
6693,253.85037231445312,51711.615470170975,6693.0
6694,253.85037231445312,51720.85943675041,6694.0
6695,253.85037231445312,51736.007083654404,6695.0
6696,253.85037231445312,51738.596052885056,6696.0
6697,253.85037231445312,51741.176320791245,6697.0
6698,253.85037231445312,51744.25647234917,6698.0
6699,253.85037231445312,51759.768167734146,6699.0
6700,253.85037231445312,51774.913806438446,6700.0
6701,253.85037231445312,51787.26232290268,6701.0
6702,253.85037231445312,51790.501502752304,6702.0
6703,253.85037231445312,51793.06495189667,6703.0
6704,253.85037231445312,51795.71553230286,6704.0
6705,253.85037231445312,51805.86523556709,6705.0
6706,253.85037231445312,51815.18711209297,6706.0
6707,253.85037231445312,51827.540242910385,6707.0
6708,253.85037231445312,51830.30712080002,6708.0
6709,253.85037231445312,51832.904235839844,6709.0
6710,253.85037231445312,51834.93342447281,6710.0
6711,253.85037231445312,51841.72279262543,6711.0
6712,253.85037231445312,51856.15198111534,6712.0
6713,253.85037231445312,51868.57356142998,6713.0
6714,253.85037231445312,51871.951800107956,6714.0
6715,253.85037231445312,51874.49444961548,6715.0
6716,253.85037231445312,51877.536217689514,6716.0
6717,253.85037231445312,51890.28242230415,6717.0
6718,253.85037231445312,51899.155969142914,6718.0
6719,253.85037231445312,51914.42657542229,6719.0
6720,253.85037231445312,51917.78948521614,6720.0
6721,253.85037231445312,51920.11120414734,6721.0
6722,253.85037231445312,51924.07822084427,6722.0
6723,253.85037231445312,51933.20776844025,6723.0
6724,253.85037231445312,51948.562849760056,6724.0
6725,253.85037231445312,51957.809119939804,6725.0
6726,253.85037231445312,51960.29479265213,6726.0
6727,253.85037231445312,51962.39370441437,6727.0
6728,253.85037231445312,51966.362798929214,6728.0
6729,253.85037231445312,51978.069158792496,6729.0
6730,253.85037231445312,51986.37444138527,6730.0
6731,253.85037231445312,51998.72974252701,6731.0
6732,253.85037231445312,52003.70519280434,6732.0
6733,253.85037231445312,52007.7187731266,6733.0
6734,253.85037231445312,52010.78530073166,6734.0
6735,253.85037231445312,52019.92871975899,6735.0
6736,253.85037231445312,52030.99914765358,6736.0
6737,253.85037231445312,52040.05332970619,6737.0
6738,253.85037231445312,52043.1164495945,6738.0
6739,253.85037231445312,52047.199367284775,6739.0
6740,253.85037231445312,52049.99241280556,6740.0
6741,253.85037231445312,52064.929700136185,6741.0
6742,253.85037231445312,52074.416492938995,6742.0
6743,253.85037231445312,52090.54575920105,6743.0
6744,253.85037231445312,52093.648785829544,6744.0
6745,253.85037231445312,52095.938499212265,6745.0
6746,253.85037231445312,52099.96426844597,6746.0
6747,253.85037231445312,52109.418583869934,6747.0
6748,253.85037231445312,52124.81861782074,6748.0
6749,253.85037231445312,52140.05566620827,6749.0
6750,253.85037231445312,52144.08862781525,6750.0
6751,253.85037231445312,52147.99569940567,6751.0
6752,253.85037231445312,52150.26730585098,6752.0
6753,253.85037231445312,52163.00639772415,6753.0
6754,253.85037231445312,52172.28139901161,6754.0
6755,253.85037231445312,52186.15413379669,6755.0
6756,253.85037231445312,52189.29204368591,6756.0
6757,253.85037231445312,52192.51122164726,6757.0
6758,253.85037231445312,52195.3774061203,6758.0
6759,253.85037231445312,52210.74761414528,6759.0
6760,253.85037231445312,52226.133320093155,6760.0
6761,253.85037231445312,52235.551948070526,6761.0
6762,253.85037231445312,52237.964552640915,6762.0
6763,253.85037231445312,52241.25448179245,6763.0
6764,253.85037231445312,52244.287778139114,6764.0
6765,253.85037231445312,52259.35691070557,6765.0
6766,253.85037231445312,52267.02909493446,6766.0
6767,253.85037231445312,52282.24804854393,6767.0
6768,253.85037231445312,52284.68974375725,6768.0
6769,253.85037231445312,52287.21909952164,6769.0
6770,253.85037231445312,52290.57033991814,6770.0
6771,253.85037231445312,52299.727922677994,6771.0
6772,253.85037231445312,52315.06379365921,6772.0
6773,253.85037231445312,52324.28359031677,6773.0
6774,253.85037231445312,52327.629321575165,6774.0
6775,253.85037231445312,52330.1517636776,6775.0
6776,253.85037231445312,52333.00204586983,6776.0
6777,253.85037231445312,52345.16544961929,6777.0
6778,253.85037231445312,52354.380220890045,6778.0
6779,253.85037231445312,52369.11336565018,6779.0
6780,253.85037231445312,52372.41686916351,6780.0
6781,253.85037231445312,52375.79014801979,6781.0
6782,253.85037231445312,52379.56096839905,6782.0
6783,253.85037231445312,52391.49922370911,6783.0
6784,253.85037231445312,52403.451454639435,6784.0
6785,253.85037231445312,52412.709391355515,6785.0
6786,253.85037231445312,52416.01694226265,6786.0
6787,253.85037231445312,52419.30395936966,6787.0
6788,253.85037231445312,52422.375644207,6788.0
6789,253.85037231445312,52437.422112226486,6789.0
6790,253.85037231445312,52449.511439323425,6790.0
6791,253.85037231445312,52464.227924346924,6791.0
6792,253.85037231445312,52467.577112197876,6792.0
6793,253.85037231445312,52470.45462727547,6793.0
6794,253.85037231445312,52473.25223970413,6794.0
6795,253.85037231445312,52485.431515455246,6795.0
6796,253.85037231445312,52497.55535078049,6796.0
6797,253.85037231445312,52506.98762893677,6797.0
6798,253.85037231445312,52510.006299734116,6798.0
6799,253.85037231445312,52512.44690489769,6799.0
6800,253.85037231445312,52515.475982904434,6800.0
6801,253.85037231445312,52528.08318066597,6801.0
6802,253.85037231445312,52537.176767110825,6802.0
6803,253.85037231445312,52552.476472854614,6803.0
6804,253.85037231445312,52555.645114183426,6804.0
6805,253.85037231445312,52557.804965257645,6805.0
6806,253.85037231445312,52560.037162065506,6806.0
6807,253.85037231445312,52567.9713947773,6807.0
6808,253.85037231445312,52577.2156496048,6808.0
6809,253.85037231445312,52586.5925283432,6809.0
6810,253.85037231445312,52589.76748108864,6810.0
6811,253.85037231445312,52592.99561429024,6811.0
6812,253.85037231445312,52595.87942504883,6812.0
6813,253.85037231445312,52606.20701003075,6813.0
6814,253.85037231445312,52614.540766477585,6814.0
6815,253.85037231445312,52629.580950021744,6815.0
6816,253.85037231445312,52632.93404960632,6816.0
6817,253.85037231445312,52635.19345116615,6817.0
6818,253.85037231445312,52638.34739756584,6818.0
6819,253.85037231445312,52647.03498888016,6819.0
6820,253.85037231445312,52659.247978925705,6820.0
6821,253.9366912841797,52668.5176589489,6821.0
6822,253.9366912841797,52671.72707605362,6822.0
6823,253.9366912841797,52674.962235212326,6823.0
6824,253.9366912841797,52677.654644966125,6824.0
6825,253.9366912841797,52692.62880587578,6825.0
6826,253.9366912841797,52704.74102473259,6826.0
6827,253.9366912841797,52716.870667696,6827.0
6828,253.9366912841797,52719.72529006004,6828.0
6829,253.9366912841797,52722.73625230789,6829.0
6830,253.9366912841797,52725.79711103439,6830.0
6831,253.9366912841797,52733.485253572464,6831.0
6832,253.9366912841797,52749.57922410965,6832.0
6833,253.9366912841797,52759.03101158142,6833.0
6834,253.9366912841797,52761.67274475098,6834.0
6835,253.9366912841797,52764.114928007126,6835.0
6836,253.9366912841797,52768.07138681412,6836.0
6837,253.9366912841797,52780.143744945526,6837.0
6838,253.9366912841797,52789.54750800133,6838.0
6839,253.9366912841797,52801.65089559555,6839.0
6840,253.9366912841797,52804.70229387283,6840.0
6841,253.9366912841797,52807.241605997086,6841.0
6842,253.9366912841797,52809.744087696075,6842.0
6843,253.9366912841797,52819.17520928383,6843.0
6844,253.9366912841797,52834.39128065109,6844.0
6845,253.9366912841797,52842.91096615791,6845.0
6846,253.9366912841797,52846.32782411575,6846.0
6847,253.9366912841797,52848.39775085449,6847.0
6848,253.9366912841797,52852.31372213364,6848.0
6849,253.9366912841797,52867.456988334656,6849.0
6850,253.9366912841797,52876.92424464226,6850.0
6851,253.9366912841797,52892.13741374016,6851.0
6852,253.9366912841797,52895.450299263,6852.0
6853,253.9366912841797,52898.780894994736,6853.0
6854,253.9366912841797,52902.589013814926,6854.0
6855,253.9366912841797,52911.5741379261,6855.0
6856,253.9366912841797,52920.79864859581,6856.0
6857,253.9366912841797,52930.1970949173,6857.0
6858,253.96682739257812,52933.55885028839,6858.0
6859,253.96682739257812,52935.553889513016,6859.0
6860,253.96682739257812,52938.66069865227,6860.0
6861,253.96682739257812,52950.85094475746,6861.0
6862,253.96682739257812,52962.95958185196,6862.0
6863,253.96682739257812,52975.038615465164,6863.0
6864,253.96682739257812,52978.375741004944,6864.0
6865,253.96682739257812,52980.91668987274,6865.0
6866,253.96682739257812,52983.637991666794,6866.0
6867,253.96682739257812,52991.46440410614,6867.0
6868,253.96682739257812,53006.686912059784,6868.0
6869,253.96682739257812,53016.08893990517,6869.0
6870,253.96682739257812,53021.0576608181,6870.0
6871,253.96682739257812,53024.11420965195,6871.0
6872,253.96682739257812,53027.49904727936,6872.0
6873,253.96682739257812,53037.84710073471,6873.0
6874,253.96682739257812,53047.25375747681,6874.0
6875,253.96682739257812,53062.441583156586,6875.0
6876,253.96682739257812,53065.437160253525,6876.0
6877,253.96682739257812,53067.86123037338,6877.0
6878,253.96682739257812,53071.85859322548,6878.0
6879,253.96682739257812,53083.89973402023,6879.0
6880,253.96682739257812,53099.1600818634,6880.0
6881,253.96682739257812,53111.5355489254,6881.0
6882,253.96682739257812,53114.62478399277,6882.0
6883,253.96682739257812,53116.84097743034,6883.0
6884,253.96682739257812,53120.454384326935,6884.0
6885,253.96682739257812,53131.2962076664,6885.0
6886,253.96682739257812,53143.63241124153,6886.0
6887,253.96682739257812,53158.75840520859,6887.0
6888,253.96682739257812,53162.16937661171,6888.0
6889,253.96682739257812,53166.417041778564,6889.0
6890,253.96682739257812,53169.00605392456,6890.0
6891,253.96682739257812,53178.49405312538,6891.0
6892,253.96682739257812,53194.0205514431,6892.0
6893,253.96682739257812,53209.63403367996,6893.0
6894,253.96682739257812,53213.01068162918,6894.0
6895,253.96682739257812,53215.537518024445,6895.0
6896,253.96682739257812,53218.108607292175,6896.0
6897,253.96682739257812,53228.35114526749,6897.0
6898,253.96682739257812,53240.68035078049,6898.0
6899,253.96682739257812,53255.65415883064,6899.0
6900,253.96682739257812,53259.02362704277,6900.0
6901,253.96682739257812,53261.52654218674,6901.0
6902,253.96682739257812,53264.575914144516,6902.0
6903,253.96682739257812,53273.76849722862,6903.0
6904,253.96682739257812,53288.94680905342,6904.0
6905,253.96682739257812,53298.39126467705,6905.0
6906,253.96682739257812,53301.77073645592,6906.0
6907,253.96682739257812,53305.863218545914,6907.0
6908,253.96682739257812,53308.90491962433,6908.0
6909,253.96682739257812,53321.14646792412,6909.0
6910,253.96682739257812,53330.443910360336,6910.0
6911,253.96682739257812,53346.209100961685,6911.0
6912,253.96682739257812,53349.32011461258,6912.0
6913,253.96682739257812,53351.90250086784,6913.0
6914,253.96682739257812,53356.83785748482,6914.0
6915,253.96682739257812,53364.50605869293,6915.0
6916,253.96682739257812,53379.66404604912,6916.0
6917,253.96682739257812,53388.79412841797,6917.0
6918,253.96682739257812,53391.65673470497,6918.0
6919,253.96682739257812,53394.16587281227,6919.0
6920,253.96682739257812,53397.48640346527,6920.0
6921,253.96682739257812,53408.50053811073,6921.0
6922,253.96682739257812,53417.79111623764,6922.0
6923,253.96682739257812,53433.007934331894,6923.0
6924,253.96682739257812,53436.98424220085,6924.0
6925,253.96682739257812,53439.155938863754,6925.0
6926,253.96682739257812,53442.007932424545,6926.0
6927,253.96682739257812,53449.82800197601,6927.0
6928,253.96682739257812,53462.143731594086,6928.0
6929,253.96682739257812,53477.577078819275,6929.0
6930,253.96682739257812,53480.924402952194,6930.0
6931,253.96682739257812,53484.16733503342,6931.0
6932,253.96682739257812,53488.152542591095,6932.0
6933,253.96682739257812,53498.45035791397,6933.0
6934,253.96682739257812,53513.709478616714,6934.0
6935,253.96682739257812,53528.69891285896,6935.0
6936,253.96682739257812,53531.89360809326,6936.0
6937,253.96682739257812,53534.32675886154,6937.0
6938,253.96682739257812,53537.323303461075,6938.0
6939,253.96682739257812,53546.75000786781,6939.0
6940,253.96682739257812,53561.845871686935,6940.0
6941,253.96682739257812,53574.26276755333,6941.0
6942,253.96682739257812,53578.12271928787,6942.0
6943,253.96682739257812,53580.555582761765,6943.0
6944,253.96682739257812,53582.51190042496,6944.0
6945,253.96682739257812,53590.06313467026,6945.0
6946,253.96682739257812,53599.00927376747,6946.0
6947,253.96682739257812,53614.29239201546,6947.0
6948,253.96682739257812,53617.3873295784,6948.0
6949,253.96682739257812,53619.55984401703,6949.0
6950,253.96682739257812,53623.39637708664,6950.0
6951,253.96682739257812,53630.98191404343,6951.0
6952,253.96682739257812,53645.79428887367,6952.0
6953,253.96682739257812,53655.148216962814,6953.0
6954,253.96682739257812,53658.44629859924,6954.0
6955,253.96682739257812,53661.79816055298,6955.0
6956,253.96682739257812,53664.267245054245,6956.0
6957,253.96682739257812,53676.38622522354,6957.0
6958,253.96682739257812,53691.57971286774,6958.0
6959,253.96682739257812,53706.554874420166,6959.0
6960,253.96682739257812,53709.81905198097,6960.0
6961,253.96682739257812,53712.361369371414,6961.0
6962,253.96682739257812,53715.25325059891,6962.0
6963,253.96682739257812,53726.774205207825,6963.0
6964,253.96682739257812,53741.736013650894,6964.0
6965,253.96682739257812,53754.045204639435,6965.0
6966,253.96682739257812,53758.1157848835,6966.0
6967,253.96682739257812,53760.666397333145,6967.0
6968,253.96682739257812,53763.6757543087,6968.0
6969,253.96682739257812,53778.70874428749,6969.0
6970,253.96682739257812,53787.97342777252,6970.0
6971,253.96682739257812,53803.01729083061,6971.0
6972,253.96682739257812,53806.872596502304,6972.0
6973,253.96682739257812,53809.349771499634,6973.0
6974,253.96682739257812,53813.38051700592,6974.0
6975,253.96682739257812,53822.926699876785,6975.0
6976,253.96682739257812,53832.21368575096,6976.0
6977,253.96682739257812,53847.5025844574,6977.0
6978,253.96682739257812,53851.08298707008,6978.0
6979,253.96682739257812,53853.27866458893,6979.0
6980,253.96682739257812,53856.315430641174,6980.0
6981,253.96682739257812,53871.39445734024,6981.0
6982,253.96682739257812,53883.79590964317,6982.0
6983,253.96682739257812,53893.16523241997,6983.0
6984,253.96682739257812,53896.487048864365,6984.0
6985,253.96682739257812,53898.9765393734,6985.0
6986,253.96682739257812,53901.978741407394,6986.0
6987,253.96682739257812,53917.42937254906,6987.0
6988,253.96682739257812,53932.66716361046,6988.0
6989,253.96682739257812,53942.14095687866,6989.0
6990,253.96682739257812,53944.681002140045,6990.0
6991,253.96682739257812,53948.25738334656,6991.0
6992,253.96682739257812,53951.191579818726,6992.0
6993,253.96682739257812,53960.4518802166,6993.0
6994,253.96682739257812,53969.91528558731,6994.0
6995,253.96682739257812,53985.21882224083,6995.0
6996,253.96682739257812,53990.14367675781,6996.0
6997,253.96682739257812,53993.46412396431,6997.0
6998,253.96682739257812,53995.63562631607,6998.0
6999,253.96682739257812,54005.08543419838,6999.0
7000,253.96682739257812,54017.099063396454,7000.0
7001,254.14247131347656,54025.87914085388,7001.0
7002,254.14247131347656,54029.107701063156,7002.0
7003,254.14247131347656,54032.026524066925,7003.0
7004,254.14247131347656,54034.84397363663,7004.0
7005,254.14247131347656,54047.0371530056,7005.0
7006,254.14247131347656,54056.32816338539,7006.0
7007,254.14247131347656,54068.590520858765,7007.0
7008,254.14247131347656,54071.94187140465,7008.0
7009,257.3036804199219,54074.8676006794,7009.0
7010,257.3036804199219,54078.92661523819,7010.0
7011,257.3036804199219,54089.23624897003,7011.0
7012,257.3036804199219,54108.26339507103,7012.0
7013,257.3036804199219,54127.66168260574,7013.0
7014,257.3036804199219,54130.9165763855,7014.0
7015,257.3036804199219,54133.54534339905,7015.0
7016,257.3036804199219,54135.58988857269,7016.0
7017,257.3036804199219,54144.513773441315,7017.0
7018,257.3036804199219,54156.21943855286,7018.0
7019,257.3036804199219,54169.01135993004,7019.0
7020,257.3036804199219,54172.06358194351,7020.0
7021,257.3036804199219,54174.652836084366,7021.0
7022,257.3036804199219,54177.77243351936,7022.0
7023,257.3036804199219,54189.828156232834,7023.0
7024,257.3036804199219,54208.69865489006,7024.0
7025,257.3036804199219,54221.459157943726,7025.0
7026,257.3036804199219,54224.822088718414,7026.0
7027,257.3036804199219,54227.3708589077,7027.0
7028,257.3036804199219,54230.4317111969,7028.0
7029,257.3036804199219,54242.693440914154,7029.0
7030,257.3036804199219,54252.14380168915,7030.0
7031,257.3036804199219,54264.86943054199,7031.0
7032,257.3036804199219,54268.15432739258,7032.0
7033,257.3036804199219,54270.63265991211,7033.0
7034,257.3036804199219,54273.01571917534,7034.0
7035,257.3036804199219,54285.45941925049,7035.0
7036,257.3036804199219,54295.35745596886,7036.0
7037,257.3036804199219,54307.09444499016,7037.0
7038,257.3036804199219,54310.31003165245,7038.0
7039,257.3036804199219,54312.48046183586,7039.0
7040,257.3036804199219,54315.48789739609,7040.0
7041,257.3036804199219,54330.33364343643,7041.0
7042,257.3036804199219,54342.61024546623,7042.0
7043,257.3036804199219,54355.43946146965,7043.0
7044,257.3036804199219,54359.45510482788,7044.0
7045,257.3036804199219,54362.389526844025,7045.0
7046,257.3036804199219,54365.47734475136,7046.0
7047,257.3036804199219,54374.52149391174,7047.0
7048,257.3036804199219,54389.94829368591,7048.0
7049,257.3036804199219,54397.810324668884,7049.0
7050,257.3036804199219,54401.02323389053,7050.0
7051,257.3036804199219,54403.84114360809,7051.0
7052,257.3036804199219,54406.875309705734,7052.0
7053,257.3036804199219,54422.10708284378,7053.0
7054,257.3036804199219,54429.83377242088,7054.0
7055,257.3036804199219,54442.626942396164,7055.0
7056,257.3036804199219,54446.006868839264,7056.0
7057,257.3036804199219,54449.33125495911,7057.0
7058,257.3036804199219,54452.30807495117,7058.0
7059,257.3036804199219,54464.521829366684,7059.0
7060,257.3036804199219,54477.526577711105,7060.0
7061,257.3036804199219,54489.3877594471,7061.0
7062,257.3036804199219,54491.887503385544,7062.0
7063,257.3036804199219,54494.39230751991,7063.0
7064,257.3036804199219,54498.41743326187,7064.0
7065,257.3036804199219,54507.73587012291,7065.0
7066,257.3036804199219,54523.11086201668,7066.0
7067,257.3036804199219,54538.654056072235,7067.0
7068,257.3036804199219,54540.86651515961,7068.0
7069,257.3036804199219,54544.087082624435,7069.0
7070,257.3036804199219,54546.69070768356,7070.0
7071,257.3036804199219,54558.278554439545,7071.0
7072,257.3036804199219,54573.35746335983,7072.0
7073,257.3036804199219,54581.185408592224,7073.0
7074,257.3036804199219,54584.41974186897,7074.0
7075,257.3036804199219,54586.96461725235,7075.0
7076,257.3036804199219,54591.79845118523,7076.0
7077,257.3036804199219,54606.985486745834,7077.0
7078,257.3036804199219,54619.361976623535,7078.0
7079,257.3036804199219,54629.05224919319,7079.0
7080,257.3036804199219,54631.5513651371,7080.0
7081,257.3036804199219,54634.042276382446,7081.0
7082,257.3036804199219,54637.07905435562,7082.0
7083,257.3036804199219,54646.44961357117,7083.0
7084,257.3036804199219,54658.972148895264,7084.0
7085,257.3036804199219,54671.74081015587,7085.0
7086,257.3036804199219,54674.92084789276,7086.0
7087,257.3036804199219,54676.94561338425,7087.0
7088,257.3036804199219,54679.219205379486,7088.0
7089,257.3036804199219,54691.43388080597,7089.0
7090,257.3036804199219,54699.33484697342,7090.0
7091,257.3036804199219,54714.30124235153,7091.0
7092,257.3036804199219,54717.554347753525,7092.0
7093,257.3036804199219,54720.32838988304,7093.0
7094,257.3036804199219,54723.28665447235,7094.0
7095,257.3036804199219,54730.70266985893,7095.0
7096,257.3036804199219,54749.44649362564,7096.0
7097,257.3036804199219,54759.765229701996,7097.0
7098,257.3036804199219,54762.970091581345,7098.0
7099,257.3036804199219,54766.072083711624,7099.0
7100,257.3036804199219,54768.34391951561,7100.0
7101,257.3036804199219,54780.6475379467,7101.0
7102,257.3036804199219,54788.368159770966,7102.0
7103,257.3036804199219,54803.23134756088,7103.0
7104,257.3036804199219,54806.44234061241,7104.0
7105,257.3036804199219,54808.93214178085,7105.0
7106,257.3036804199219,54811.36687159538,7106.0
7107,257.3036804199219,54823.57789230347,7107.0
7108,257.3036804199219,54838.762090444565,7108.0
7109,257.3036804199219,54846.60249996185,7109.0
7110,257.3036804199219,54849.74831986427,7110.0
7111,257.3036804199219,54852.267963171005,7111.0
7112,257.3036804199219,54854.809020757675,7112.0
7113,257.3036804199219,54866.84848165512,7113.0
7114,257.3036804199219,54877.88976931572,7114.0
7115,257.3036804199219,54896.75178027153,7115.0
7116,257.3036804199219,54899.672399520874,7116.0
7117,257.3036804199219,54901.77762889862,7117.0
7118,257.3036804199219,54905.714844465256,7118.0
7119,257.3036804199219,54916.09254670143,7119.0
7120,257.3036804199219,54930.46230363846,7120.0
7121,257.3036804199219,54940.376668930054,7121.0
7122,257.3036804199219,54943.171785116196,7122.0
7123,257.3036804199219,54945.744124650955,7123.0
7124,257.3036804199219,54948.79814529419,7124.0
7125,257.3036804199219,54961.57525253296,7125.0
7126,257.3036804199219,54970.780420303345,7126.0
7127,257.3036804199219,54983.293722867966,7127.0
7128,257.3036804199219,54986.550116539,7128.0
7129,257.3036804199219,54990.43938660622,7129.0
7130,257.3036804199219,54993.420206069946,7130.0
7131,257.3036804199219,55002.65122771263,7131.0
7132,257.3036804199219,55017.830696344376,7132.0
7133,257.3036804199219,55030.642914772034,7133.0
7134,257.3036804199219,55033.06534290314,7134.0
7135,257.3036804199219,55036.685321092606,7135.0
7136,257.3036804199219,55039.55490756035,7136.0
7137,257.3036804199219,55054.665276527405,7137.0
7138,257.3036804199219,55062.58241391182,7138.0
7139,257.3036804199219,55081.138726472855,7139.0
7140,257.3036804199219,55084.47680854797,7140.0
7141,257.3036804199219,55087.03020787239,7141.0
7142,257.3036804199219,55090.09342074394,7142.0
7143,257.3036804199219,55097.99439620972,7143.0
7144,257.3036804199219,55110.4344701767,7144.0
7145,257.3036804199219,55119.85040450096,7145.0
7146,257.3036804199219,55122.17218399048,7146.0
7147,257.3036804199219,55125.50618124008,7147.0
7148,257.3036804199219,55128.03987956047,7148.0
7149,257.3036804199219,55140.434556245804,7149.0
7150,257.3036804199219,55155.62067127228,7150.0
7151,257.3036804199219,55163.518493413925,7151.0
